ID	Code	OriginCode	Description	Category	IsActive	BeginTime	EndTime	DayPolicyID	WeekPolicyID	LastAcceptTimeSpan	NumeratorUnit	Denominator	IsSinglePrice	IsNormal	OriginType	OriginInactiveTime	AlertVariation	NormalWaitTime	AlertWaitTime	CurrencyID	CommissionFormula	LevyFormula	MarginFormula	PLValueDay	TradePLFormula	InterestFormula	InterestPolicyID	InterestYearDays	OrderTypeMask	MaxDQLot	MaxOtherLot	DQQuoteMinLot	AutoDQMaxLot	AutoLmtMktMaxLot	AcceptDQVariation	AcceptLmtVariation	CancelLmtVariation	MaxMinAdjust	IsBetterPrice	HitTimes	PenetrationPoint	PriceValidTime	UpdatePersonID	UpdateTime	MappingCode	ContractMonth	DailyMaxMove	ContractCurrency	BaseCurrency	DeliveryDay	MOCSession	UseSettlementPriceForInterest	PriceConvertFomulaType	PriceConvertFactor	PriceOriginCode1	PriceOriginCode2	MIT	IsAutoFill	IsPriceEnabled	IsAutoEnablePrice	ExternalExchangeCode	UnderlyingInstrument	SpotPaymentTime	NearInstrumentForSpreadTrading	DistantInstrumentForSpreadTrading	AcceptIfDoneVariation	AllowedSpotTradeOrderSides	CanPlacePendingOrderAtAnyTime	AutoDQDelay	Sequence	SummaryGroupId	SummaryUnit	HolidayAlertDayPolicyID	SummaryQuantity	AutoAcceptMaxLot	AutoCancelMaxLot	UnitId	HitPriceVariationForSTP	AcceptCloseLmtVariation	AllowedNewTradeSides	PhysicalLotDecimal	DeliveryTimeBeginDay	DeliveryTimeEndDay	UpdateAppType	DeliverySpecificationId	InstrumentIcon	EnhancedPriceDigit	ShowPriceSuperscript	OtherFeeFormula	FirstOrderTime	LimitRangeForOrder	DailyLimitPercent	PlaceSptMktTimeSpan
A2EB0B26-04B1-4F48-AC00-7BB175D9592C	GBP	GBPUSD	GBP	10	1	2010-11-11 12:48:14.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	10	1	10000	1	1	2	3000	1000000	12	23	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	0	3	AAFF850A-5818-441A-BA2D-154E4D93A362	360	236	20.0000	9.0000	20.0000	9.0000	9.0000	1000	9	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	GBP	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	0	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	20.000000000	10.0000	0
83E72748-F3EB-48C6-9410-7E22AA3824A7	d USDCAD	USDCAD	d USDCAD	10	1	2013-03-18 08:24:28.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	17AC44EA-FDA0-4C74-993F-280821266240	10	1	10000	1	1	2	30	3	12	23	F940A509-4ED6-4A92-A6F0-CD9A60601084	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	9	191	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:40:42.993	d USDCAD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
C2EF11CC-E976-4A68-9D9E-8B7DDAFA89F3	CAD	USDCAD	CAD	10	1	2010-11-15 14:27:35.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	0	1	10000	0	0	2	30	1000000	10	1	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	2	2	AAFF850A-5818-441A-BA2D-154E4D93A362	360	247	20.0000	5.0000	20.0000	8.0000	8.0000	8	5	30	5	0	4	5	2	00000000-0000-0000-0000-000000000000	2015-12-08 11:40:42.993	CAD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	0	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	15	0	3440FD4E-AF03-4094-AEA2-AFB7DEBF4A5B	3	00000000-0000-0000-0000-000000000001	1.0000	5.0000	5.0000	NULL	5	5	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
281DEAD3-F609-409B-B9A7-9C815A5C3031	cc	AUDJPY	cc	10	1	2014-07-17 16:43:09.000	9999-12-31 23:59:59.000	98490DB3-FA31-416A-BC2F-B17E58CF00AE	EA814F74-D123-4842-8BDF-AC45857D97AF	0	1	100	0	1	2	3	12	12	1	859F7CD0-3C8D-4FF2-84E8-AEF2267DBE0D	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	1000	191	9	9	0	9	9	15	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:12.983	AUDJPY	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	04B1A894-2829-448E-8123-DDB2680B65A8	2	00000000-0000-0000-0000-000000000001	2.0000	9.0000	9.0000	NULL	9	9	3	2	1	0	6	NULL	NULL	2	1	5	0	10.000000000	8.0000	0
60F66022-6007-4DC3-9468-A1D057D26B69	d AUD4	AUDUSD	d AUD4	10	1	2015-11-13 20:17:35.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	0	1	10000	0	1	1	300	20	0	10	0DA665B5-9AA5-49D7-A301-048F1428CA4A	3	4	6	0	2	3	A1F50A2D-0C28-4AFA-870C-AA8EEA5A61C5	360	251	50.0000	50.0000	20.0000	20.0000	20.0000	10	10	10	0	0	1	0	15	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:13.963	d AUD4	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	0	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9999.0000	9999.0000	NULL	9999	10	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
F2167E4D-2217-46D2-9592-AB7D6B19CCDE	ABC	AUDUSD	UAD	10	1	2015-07-16 14:16:06.000	9999-12-31 23:59:59.000	98490DB3-FA31-416A-BC2F-B17E58CF00AE	17AC44EA-FDA0-4C74-993F-280821266240	0	1	10000	0	1	1	60	20	0	10	8BE39784-CB3B-4E79-8802-4EE7AD895B6D	0	0	0	0	0	0	3184EE85-94F7-41AE-85C8-479BD30EED1F	360	66	20.0000	50.0000	20.0000	1.0000	1.0000	10	10	10	0	0	1	0	15	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:13.963	AUDUSD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	0	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	0	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9999.0000	9999.0000	NULL	9999	10	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
68FDA5C8-EF50-4A08-AAAF-ABC5107025FF	d GBPJPY	GBPJPY	d GBPJPY	10	1	2013-02-20 16:19:23.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	17AC44EA-FDA0-4C74-993F-280821266240	10	1	10000	1	1	2	3000	3	12	23	ADF04C39-3837-4858-8849-8C4ADC53D250	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	9	191	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:40:42.993	d GBPJPY	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	7	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
F4B7521A-0069-46DC-A13A-B20D7BC18A4A	liyaliya	AUDJPY	liyaliya	10	1	2014-07-17 16:39:04.000	9999-12-31 23:59:59.000	98490DB3-FA31-416A-BC2F-B17E58CF00AE	C2D579B5-8648-4BC8-BBE0-215A7D64DFA2	0	1	100	0	1	2	3	12	12	1	8BE39784-CB3B-4E79-8802-4EE7AD895B6D	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	1000	191	9	9	0	9	9	15	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:12.983	AUDJPY	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	3	2	1	0	6	NULL	NULL	2	1	5	0	10.000000000	8.0000	0
7BCA68F6-2A7F-4C8F-968F-B589789F3F7A	GBP1	GBPCHF	GBP1	10	1	2013-08-30 17:35:06.000	9999-12-31 23:59:59.000	89A33EBC-A201-40D1-BE96-1F27585BAA9D	C2D579B5-8648-4BC8-BBE0-215A7D64DFA2	10	2	1000	0	1	2	60	3	12	23	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	255	20.0000	9.0000	20.0000	9.0000	9.0000	9	9	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-30 17:58:52.273	GBP1	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
66ADC06C-C5FE-4428-867F-BE97650EB3B4	P LLS	XAUUSD	p LLS	20	1	2013-06-06 16:54:40.000	9999-12-31 23:59:59.000	89A33EBC-A201-40D1-BE96-1F27585BAA9D	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	10	0	1	2	60	1000000000	12	23	F940A509-4ED6-4A92-A6F0-CD9A60601084	0	0	0	0	3	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	255	20.0000	9.0000	20.0000	9.0000	9.0000	9	9	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:12.963	p LLS	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	1	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	62448E83-F4F2-4AE9-969B-00C53E22BB3F	9	9	1	3	0	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
397B253D-9985-4C7D-AD9C-C0A65C3E94E5	d CHF	USDCHF	d CHF	10	1	2010-11-12 15:56:54.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	1	0	0	2	3000	3	12	23	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	2	2	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	9	191	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	d CHF	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
BCBE63BE-88B8-4AC3-A145-C29DDE9F7427	d AUD5	AUDUSD	d AUD5	10	1	2015-11-13 20:19:55.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	0	1	10000	0	1	1	300	20	0	10	0DA665B5-9AA5-49D7-A301-048F1428CA4A	1	1	7	0	3	0	3184EE85-94F7-41AE-85C8-479BD30EED1F	360	251	50.0000	50.0000	20.0000	20.0000	20.0000	10	10	10	0	0	1	0	15	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:13.963	d AUD5	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	0	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9999.0000	9999.0000	NULL	9999	10	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
ABC59161-5F85-488D-AD1E-CCDC0FD82D76	d EURGBP1	EURGBP	d EURGBP1	10	1	2013-03-20 17:29:25.000	9999-12-31 23:59:59.000	89A33EBC-A201-40D1-BE96-1F27585BAA9D	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	1000	0	1	2	3000	3	12	23	F940A509-4ED6-4A92-A6F0-CD9A60601084	1	1	6	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	4	41	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:13.963	d EURGBP1	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	1	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	4.0000	9.0000	NULL	9	4	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
B12CB1EC-4A98-4116-B727-CF5D492AFF28	d EURCAD	EURCAD	欧元兑加元	10	1	2013-02-25 10:46:18.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	10000	0	1	2	3000	12	12	1	F940A509-4ED6-4A92-A6F0-CD9A60601084	4	4	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	250	20.0000	9.0000	20.0000	9.0000	69.0000	10000	191	9	9	0	9	9	2	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:13.963	d EURCAD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
9AE7E9F9-4250-4EE8-983F-D3E424A21196	d GBPAUD	GBPAUD	d GBPAUD	10	1	2013-02-20 16:19:21.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	100	0	1	2	3000	3	12	23	F940A509-4ED6-4A92-A6F0-CD9A60601084	0	0	6	0	1	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	9	191	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	d GBPAUD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
6A8FFF55-7664-4471-9D1C-D647BF251E05	d USDCHF	USDCHF	美元兑法郎l	10	1	2013-02-22 16:48:57.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	1	0	1	2	3000	3	12	23	ADF04C39-3837-4858-8849-8C4ADC53D250	0	0	6	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	9	191	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	d USDCHF	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	NULL	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
BE4D1CD0-5F1D-44EA-8B69-D74F1540B725	d EUR	EURUSD	d EUR	10	1	2010-11-12 15:56:55.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	10	1	10000	1	1	2	25	100000	2	1	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	0	3	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	11.0000	20.0000	9.0070	69.0000	10000	181	7	13	0	4	78	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:40:37.977	d EUR	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	6	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	12.0000	13.0000	NULL	12	8	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
AF10D803-F811-45D1-A0E3-DDB5BAD79FF1	d JPY	AUDJPY	d JPY	10	1	2010-11-12 15:22:12.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	100	0	0	2	3	100	12	23	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	2	2	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	10000	181	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:12.983	d JPY	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	8.0000	9.0000	NULL	9	7	1	2	1	0	6	NULL	NULL	2	1	5	0	10.000000000	8.0000	0
7B7E1944-4B61-4657-8DE6-DE623430C387	P JPY	AUDUSD	P JPY	20	1	2013-06-19 10:44:39.000	9999-12-31 23:59:59.000	89A33EBC-A201-40D1-BE96-1F27585BAA9D	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	10000	0	1	2	60	3	12	23	859F7CD0-3C8D-4FF2-84E8-AEF2267DBE0D	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	11.0000	20.0000	9.0000	9.0000	9	9	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:13.963	P JPY	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	1	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	9	3	3	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
BC93CCFB-155A-4812-81A5-DE96E9E1C794	P AUD	GBPAUD	P AUD	20	1	2013-12-10 11:00:24.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	100	0	1	2	3000	3	12	23	859F7CD0-3C8D-4FF2-84E8-AEF2267DBE0D	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	9.0000	9	9	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	P AUD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	1	9	0	3440FD4E-AF03-4094-AEA2-AFB7DEBF4A5B	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	9	1	2	1	3	6	25A3A20C-82EC-4A18-908E-7E76A7219C10	NULL	2	1	5	0	0.000000000	NULL	0
3D4FA404-C1ED-4B64-9390-E14B6D04610F	d CAD	USDCAD	d CAD	20	1	2010-11-12 15:57:18.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	10000	0	1	2	30	10000	100	100	0DA665B5-9AA5-49D7-A301-048F1428CA4A	3	3	0	0	2	2	AAFF850A-5818-441A-BA2D-154E4D93A362	360	255	20.0000	9.0000	20.0000	6.0000	9.0000	10	1	9	8	0	1	9	100	00000000-0000-0000-0000-000000000000	2015-12-08 11:40:42.993	CAD	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	1	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	7	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	5
C3229C34-5D5D-4B58-AE61-E22A0251E3CE	d AUDJPY	AUDJPY	 d AUDJPY	10	1	2013-08-30 17:06:30.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	EA814F74-D123-4842-8BDF-AC45857D97AF	10	1	100	0	1	2	3	3	12	23	859F7CD0-3C8D-4FF2-84E8-AEF2267DBE0D	0	0	0	0	0	0	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	9	191	9	9	0	9	9	0	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:12.983	d AUDJPY	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	10	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	10.000000000	8.0000	0
2603E653-910A-47EA-B2E9-E7AC78721B6A	LLS	XAGUSD	LLSl	10	1	2001-01-01 00:00:00.000	9999-12-31 23:59:59.000	89A33EBC-A201-40D1-BE96-1F27585BAA9D	C2D579B5-8648-4BC8-BBE0-215A7D64DFA2	10	1	100	0	1	2	3000	10000000	12	23	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	0	3	AAFF850A-5818-441A-BA2D-154E4D93A362	360	255	20.0000	9.0000	20.0000	9.0000	9.0000	10000	9	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	LLS	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	9	1	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
C604B7DB-16C8-4A92-B076-EA0DC38BC84A	d LLG	XAUUSD	d LLG	10	1	2001-01-01 00:00:00.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	10	1	10	0	1	2	60	3	12	23	0DA665B5-9AA5-49D7-A301-048F1428CA4A	2	2	0	0	0	3	AAFF850A-5818-441A-BA2D-154E4D93A362	360	251	20.0000	9.0000	20.0000	9.0000	69.0000	50	191	9	9	0	9	9	9	00000000-0000-0000-0000-000000000000	2015-12-08 11:41:12.963	d LLG	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	1	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	1	9	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	9.0000	9.0000	A9BF9B04-D392-4868-80D1-28855CBEC44C	9	9	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
B0E30D91-0428-4993-AEF6-EFA9AB272125	CHF	USDCHF	CHF	10	1	2001-01-01 00:00:00.000	9999-12-31 23:59:59.000	2CBA0D4E-CA6F-4949-91D2-C2C2F426B2E2	02446B97-D96B-4992-A6E2-30B76C0CD8D8	0	1	1	0	0	2	3000	12	12	1	0DA665B5-9AA5-49D7-A301-048F1428CA4A	0	0	0	0	2	2	AAFF850A-5818-441A-BA2D-154E4D93A362	360	235	20.0000	5.0000	20.0000	5.0000	5.0000	10000	4	5	5	0	5	5	15	00000000-0000-0000-0000-000000000000	2015-11-25 10:22:30.070	CHF	999912	0	NULL	NULL	NULL	1	0	0	NULL	NULL	NULL	0	1	0	1	NULL	NULL	NULL	NULL	NULL	30	3	0	5	0	NULL	1	00000000-0000-0000-0000-000000000001	1.0000	4.0000	5.0000	NULL	5	4	3	2	1	0	6	NULL	NULL	2	1	5	0	0.000000000	NULL	0
